"기준일ID","시군구코드","시군구명","총생활인구수","내국인생활인구수","장기체류외국인인구수","단기체류외국인인구수","일최대인구수","일최소인구수","주간인구수(09~18)","야간인구수(19~08)","일최대이동인구수","서울외유입인구수","동일자치구행정동간이동인구수","자치구간이동인구수"
"20190209","11260","중랑구","390589.65860","382971.56430","6863.25140","754.84300","413476.44220","363096.85300","372194.96180","403728.72770","169718.94190","27879.21420","102795.79800","39043.92970"
"20190209","11290","성북구","448687.23510","435407.67510","11002.39250","2277.16750","469794.41670","421064.99360","430885.90150","461402.47350","183360.15770","23151.92580","94731.74170","65476.49020"
"20190209","11305","강북구","324031.12500","317681.71120","5365.63330","983.78040","345253.43950","297015.41890","305926.99190","336962.64860","136318.40230","14139.49160","78270.43760","43908.47310"
"20190209","11320","도봉구","308423.60030","304803.58160","3124.88870","495.13000","325038.28020","285030.29590","294406.13160","318436.07800","147962.85570","21077.67870","86845.22710","40039.94990"
"20190209","11350","노원구","551611.79030","545519.94470","5110.08700","981.75870","570277.46590","526876.30270","535512.33380","563111.40220","235414.33440","38949.47330","134983.25960","61481.60150"
"20190209","11380","은평구","477212.08810","468381.65930","7582.64380","1247.78500","504314.84650","442992.11300","453859.15930","493892.75160","189414.31340","32572.88450","119248.39290","37593.03600"
"20190209","11410","서대문구","412881.56590","377373.84470","22485.72190","13021.99940","417731.45240","402801.94330","415541.81510","410981.38800","205742.76870","41667.48380","76090.31200","87984.97290"
"20190209","11440","마포구","517843.58910","479167.20650","20903.58670","17772.79580","565250.61860","480184.26220","534734.91880","505778.35350","285366.18300","76660.73050","88999.65870","119705.79380"
"20190209","11470","양천구","425613.03220","417862.34080","6471.63550","1279.05600","441429.76900","405276.57530","413569.70110","434215.41160","195988.54080","30398.37470","102641.63350","62948.53260"
"20190209","11500","강서구","588861.08950","569389.49700","11133.02600","8338.56650","611105.98060","561777.38490","573694.26180","599694.53780","254825.94490","59371.61990","137445.81910","58008.50590"
"20190209","11530","구로구","434927.90900","397777.33110","32085.90180","5064.67610","449596.21250","417698.98200","424164.84780","442615.80980","195581.63830","58440.90750","78483.40780","58657.32300"
"20190209","11545","금천구","232847.97380","211840.60330","18609.90420","2397.46630","235660.68460","230541.32810","232901.23400","232809.93080","118865.25560","35998.51040","50107.75640","32758.98880"
"20190209","11560","영등포구","499806.69620","447288.70630","43601.76540","8916.22450","535340.56060","471701.65890","520279.56650","485183.21750","282390.42780","71890.67890","94781.39040","115718.35850"
"20190209","11590","동작구","435327.68620","418835.03000","14261.88170","2230.77460","453344.70550","410953.16200","420797.44860","445706.42740","180838.94240","36393.33190","76227.79060","68217.81990"
"20190209","11620","관악구","554693.60550","527484.18930","24333.58450","2875.83170","585497.06280","516029.91380","528938.20810","573090.31800","232458.26730","41770.13210","125956.10820","64732.02700"
"20190209","11650","서초구","591206.14040","568995.55840","17051.25920","5159.32270","677040.64740","521884.21150","652028.12360","547761.86660","369508.02710","122851.10240","92331.46110","154325.46360"
"20190209","11680","강남구","785375.24560","748521.45390","21267.19650","15586.59520","914740.81700","689451.25080","872060.38610","723457.28810","484278.65100","149230.25690","126211.58670","208836.80740"
"20190209","11710","송파구","810253.12380","785968.68860","17164.50600","7119.92920","849281.42300","780239.97900","831431.36030","795125.81200","414682.57600","116497.91460","186925.09980","111259.56160"
"20190209","11740","강동구","511281.89570","498969.68700","11189.77270","1122.43600","535130.48460","477753.59780","490237.32860","526313.72920","226641.44160","44093.72460","142642.30050","39905.41650"
"20190208","11000","서울시","11619369.48700","11026285.78660","414788.75800","178294.94240","12031605.83740","11200787.24470","11947279.48940","11385148.05680","6885166.41750","1646704.43090","2396437.46120","2842024.52540"
"20190208","11110","종로구","342912.19430","314465.81070","14902.54000","13543.84360","469639.42170","240418.92400","436093.38500","276354.20090","321348.51000","84307.18320","38550.96440","198490.36240"
"20190208","11140","중구","386726.10460","314759.95550","22175.97390","49790.17520","557308.01360","241266.86780","516862.45590","293771.56790","392163.42570","104689.75500","34289.38710","253184.28360"
"20190208","11170","용산구","333077.13370","300601.09700","23644.70320","8831.33340","368251.30630","291861.15000","362834.35300","311821.97700","217357.65130","58649.97530","50817.87160","107889.80440"
"20190208","11200","성동구","371792.58350","353207.32430","16578.30300","2006.95620","389168.21910","354086.80430","384053.48230","363034.79860","226572.79050","41695.24020","74797.49190","110080.05840"
"20190208","11215","광진구","409163.06300","385683.11650","20285.90080","3194.04580","436382.31870","378402.74510","387746.07880","424460.90890","202991.80530","38448.74550","89421.19310","75121.86670"
"20190208","11230","동대문구","385961.47740","364479.08820","18021.32600","3461.06310","391184.09030","379810.13500","385670.45830","386169.34820","214329.88730","36585.98530","83486.67200","94257.23000"
"20190208","11260","중랑구","373822.43390","366530.63870","6457.85950","833.93580","412552.92700","333140.21420","341206.38550","397119.61140","175670.24990","27612.67060","105980.84900","42076.73030"
"20190208","11290","성북구","440257.94850","427034.58110","11011.77730","2211.59010","474731.88180","406870.36100","412853.41170","459832.61760","198966.51930","23128.00580","95472.47170","80366.04180"
"20190208","11305","강북구","308650.55590","302408.52930","5214.20550","1027.82120","338994.96570","275742.18110","281933.73580","327733.99890","140153.53820","12649.61840","79669.81580","47834.10400"
"20190208","11320","도봉구","296981.59440","293440.04820","2914.55170","626.99450","327138.45530","264150.14920","272072.52980","314773.78340","150815.09670","20351.38200","88816.55160","41647.16310"
"20190208","11350","노원구","530720.60140","524453.59030","5172.71030","1094.30090","570475.40490","485044.59870","494366.09000","556688.10960","238071.29670","37720.76200","137474.64040","62875.89430"
"20190208","11380","은평구","454686.20790","445906.39190","7426.01670","1353.79930","506947.21900","397770.17670","409182.57070","487188.80580","190697.39200","31511.72090","121884.80010","37300.87100"
"20190208","11410","서대문구","418182.99420","382990.23990","22858.75090","12334.00340","435601.52710","402292.80040","429918.71840","409800.33410","247609.59560","50589.13900","78382.63220","118637.82440"
"20190208","11440","마포구","520312.25600","483621.83400","20288.20410","16402.21780","567123.43830","470374.55070","548796.70310","499966.22230","326339.09580","83438.21860","91519.07070","151381.80650"
