상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,상호명_소문자,브랜드명
25717950,스타벅스,KBS동문점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1156011000200170010,1,대지,17,10.0,서울특별시 영등포구 여의도동 17-10,115604154087,서울특별시 영등포구 국회대로62길,25,,1156011000100170010037276,교육시설재난공제회관,서울특별시 영등포구 국회대로62길 25,150874,7236.0,,10,,126.91769659481501,37.5263141620611,스타벅스,스타벅스
25639223,스타벅스,새명동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012400,충무로1가,1114012400200240011,1,대지,24,11.0,서울특별시 중구 충무로1가 24-11,111404103162,서울특별시 중구 명동8나길,19,,1114012400100240011019810,,서울특별시 중구 명동8나길 19,100011,4536.0,,2,,126.98387242031099,37.561087741844396,스타벅스,스타벅스
25859743,스타벅스,종로YBM점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111013800,종로2가,1111013800200560011,1,대지,56,11.0,서울특별시 종로구 종로2가 56-11,111102100001,서울특별시 종로구 삼일대로,394,,1111013800100560011015898,,서울특별시 종로구 삼일대로 394,110122,3191.0,,,,126.988011270682,37.569737255991605,스타벅스,스타벅스
25742491,스타벅스,역삼이마트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100207550000,1,대지,755,,서울특별시 강남구 역삼동 755,116803122008,서울특별시 강남구 역삼로,310,,1168010100107550000026232,한솔필리아,서울특별시 강남구 역삼로 310,135080,6217.0,,,,127.048406096675,37.4992276933378,스타벅스,스타벅스
25755425,스타벅스,광나루역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121581000,광장동,1121510400,광장동,1121510400204450005,1,대지,445,5.0,서울특별시 광진구 광장동 445-5,112153000002,서울특별시 광진구 아차산로,563,,1121510400104450005010913,대한제지(주)사옥,서울특별시 광진구 아차산로 563,143813,4983.0,,10,,127.102911969818,37.544130344049,스타벅스,스타벅스
25896387,스타벅스월드컵경기장점,월드컵경기장점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144073000,성산2동,1144012500,성산동,1144012500205150000,1,대지,515,,서울특별시 마포구 성산동 515,114403113018,서울특별시 마포구 월드컵로,240,,1144012500105290016017988,월드컵주경기장,서울특별시 마포구 월드컵로 240,121250,3932.0,,1,,126.897257447574,37.568275645267704,스타벅스월드컵경기장점,스타벅스
25819316,스타벅스,가산그레이트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154551000,가산동,1154510100,가산동,1154510100200600005,1,대지,60,5.0,서울특별시 금천구 가산동 60-5,115454151195,서울특별시 금천구 디지털로9길,32,,1154510100100600005000001,갑을그레이트밸리,서울특별시 금천구 디지털로9길 32,153709,8512.0,,20,,126.887266473346,37.4796276001816,스타벅스,스타벅스
25797473,스타벅스,역삼점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100206790004,1,대지,679,4.0,서울특별시 강남구 역삼동 679-4,116803122010,서울특별시 강남구 테헤란로,203,,1168010100106790004026260,서울인터내셔널타워,서울특별시 강남구 테헤란로 203,135977,6141.0,,24,,127.03773377270201,37.501574090614206,스타벅스,스타벅스
25750759,스타벅스,경기빌딩점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114010800,수하동,1114010800200650001,1,대지,65,1.0,서울특별시 중구 수하동 65-1,111404103012,서울특별시 중구 남대문로10길,6,,1114010800100650001019221,경기주차빌딩,서울특별시 중구 남대문로10길 6,100210,4539.0,,12,,126.983227937665,37.566866884039605,스타벅스,스타벅스
25869602,스타벅스명동역점,명동역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012400,충무로1가,1114012400200250052,1,대지,25,52.0,서울특별시 중구 충무로1가 25-52,111403101011,서울특별시 중구 퇴계로,101,,1114012400100250052020482,,서울특별시 중구 퇴계로 101,100011,4535.0,,1,,126.983083260827,37.5608556864363,스타벅스명동역점,스타벅스
25820804,스타벅스,건대병원점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121571000,화양동,1121510700,화양동,1121510700200040012,1,대지,4,12.0,서울특별시 광진구 화양동 4-12,112153104007,서울특별시 광진구 능동로,120,1.0,1121510700100010000016506,건국대학교병원,서울특별시 광진구 능동로 120-1,143729,5030.0,,8,,127.07204319614999,37.541224682309704,스타벅스,스타벅스
25815591,스타벅스,홍대역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012100,동교동,1144012100201590001,1,대지,159,1.0,서울특별시 마포구 동교동 159-1,114403113014,서울특별시 마포구 양화로,165,,1144012100101590001011730,상진빌딩,서울특별시 마포구 양화로 165,121756,3995.0,,15,,126.923599454067,37.5572017356505,스타벅스,스타벅스
25902757,스타벅스압구정로데오역점,압구정로데오역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400200840003,1,대지,84,3.0,서울특별시 강남구 청담동 84-3,116803122006,서울특별시 강남구 선릉로,836,,1168010400100840003017382,삼원빌딩,서울특별시 강남구 선릉로 836,135954,6014.0,,2,,127.040513119755,37.5265378643378,스타벅스압구정로데오역점,스타벅스
20023633,스타벅스,삼성점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500201440025,1,대지,144,25.0,서울특별시 강남구 삼성동 144-25,116803122010,서울특별시 강남구 테헤란로,443,,1168010500101440025016941,애플트리타워,서울특별시 강남구 테헤란로 443,135090,6158.0,,1,,127.055580896323,37.50694425070989,스타벅스,스타벅스
23498613,스타벅스,도곡역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600206510000,1,대지,651,,서울특별시 강남구 대치동 651,116802000003,서울특별시 강남구 남부순환로,2909,,1168010600106510000014441,여천빌딩,서울특별시 강남구 남부순환로 2909,135280,6280.0,,1,,127.057395337984,37.4921723983972,스타벅스,스타벅스
25747966,스타벅스,랜드마크점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100208370036,1,대지,837,36.0,서울특별시 강남구 역삼동 837-36,116802102001,서울특별시 강남구 강남대로,308,,1168010100108370036027494,랜드마크타워,서울특별시 강남구 강남대로 308,135080,6253.0,,23,,127.031801329315,37.4906588834388,스타벅스,스타벅스
25850418,스타벅스황학캐슬점,황학캐슬점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114067000,황학동,1114016500,황학동,1114016500225450000,1,대지,2545,,서울특별시 중구 황학동 2545,111403100021,서울특별시 중구 청계천로,400,,1114016500118710000000001,롯데캐슬베네치아,서울특별시 중구 청계천로 400,100899,4572.0,,1,,127.021448203321,37.5708030625306,스타벅스황학캐슬점,스타벅스
25730277,스타벅스고대프라자점,고대프라자점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129060000,안암동,1129012500,안암동5가,1129012500200010002,1,대지,1,2.0,서울특별시 성북구 안암동5가 1-2,112903107011,서울특별시 성북구 인촌로,105,,1129012500100010002040548,,서울특별시 성북구 인촌로 105,136701,2842.0,,1,,127.030957744251,37.5864875767796,스타벅스고대프라자점,스타벅스
25885860,스타벅스,IFC몰점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1156011000200230000,1,대지,23,,서울특별시 영등포구 여의도동 23,115603118002,서울특별시 영등포구 국제금융로,10,,1156011000100230000000001,서울국제금융센터,서울특별시 영등포구 국제금융로 10,150945,7326.0,,1,,126.924863083917,37.5251722235016,스타벅스,스타벅스
23353775,스타벅스상암디지털큐브점상암디지털큐브점,상암디지털큐브점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144074000,상암동,1144012700,상암동,1144012700216470000,1,대지,1647,,서울특별시 마포구 상암동 1647,114403113009,서울특별시 마포구 상암산로,34,,1144012700116470000000001,,서울특별시 마포구 상암산로 34,121904,3909.0,,1,,126.889225742053,37.576300640514795,스타벅스상암디지털큐브점상암디지털큐브점,스타벅스
23369365,스타벅스,안국점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111060000,가회동,1111014700,재동,1111014700201090000,1,대지,109,,서울특별시 종로구 재동 109,111103100004,서울특별시 종로구 북촌로,5,1.0,1111014700101090000018455,,서울특별시 종로구 북촌로 5-1,110250,3060.0,,2,1,126.98563245418,37.5773666774701,스타벅스,스타벅스
20389010,스타벅스,기술센터점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100207010007,1,대지,701,7.0,서울특별시 강남구 역삼동 701-7,116803122010,서울특별시 강남구 테헤란로,305,,1168010100107010007028040,한국기술센터,서울특별시 강남구 테헤란로 305,135780,6152.0,,1,,127.04376206975901,37.503335049003795,스타벅스,스타벅스
19988343,스타벅스길동사거리점,길동사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174068500,길동,1174010500,길동,1174010500204590004,1,대지,459,4.0,서울특별시 강동구 길동 459-4,117402000006,서울특별시 강동구 양재대로,1441,,1174010500104590004003246,,서울특별시 강동구 양재대로 1441,134814,5355.0,,1,,127.138395512206,37.5346811988164,스타벅스길동사거리점,스타벅스
20699038,스타벅스,압구정2점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700206350013,1,대지,635,13.0,서울특별시 강남구 신사동 635-13,116804166523,서울특별시 강남구 압구정로42길,32,,1168010700106350013009887,백현빌딩,서울특별시 강남구 압구정로42길 32,135896,6017.0,,1,,127.03471675846201,37.5268330299984,스타벅스,스타벅스
25778380,스타벅스,신도림테크노마트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153056000,구로5동,1153010200,구로동,1153010200200030025,1,대지,3,25.0,서울특별시 구로구 구로동 3-25,115303116007,서울특별시 구로구 새말로,97,,1153010200100030025000001,신도림테크노마트,서울특별시 구로구 새말로 97,152725,8288.0,,14,,126.89020763235001,37.507038039776894,스타벅스,스타벅스
20009577,스타벅스,영동2교점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165065100,양재1동,1165010200,양재동,1165010200200040003,1,대지,4,3.0,서울특별시 서초구 양재동 4-3,116503121022,서울특별시 서초구 논현로,139,,1165010200100040003005242,대흥빌딩,서울특별시 서초구 논현로 139,137130,6740.0,,1,,127.04257559708799,37.481988408185295,스타벅스,스타벅스
25683194,스타벅스,뉴코아반포점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165058000,반포3동,1165010600,잠원동,1165010600200700002,1,대지,70,2.0,서울특별시 서초구 잠원동 70-2,116503121019,서울특별시 서초구 잠원로,51,,1165010600100700002017536,뉴코아백화점,서울특별시 서초구 잠원로 51,137711,6511.0,,,,127.007423858098,37.5092345394587,스타벅스,스타벅스
19980329,스타벅스,올리브타워점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114016600,서소문동,1114016600201350000,1,대지,135,,서울특별시 중구 서소문동 135,111404103203,서울특별시 중구 세종대로9길,41,,1114016600101350000023329,퍼시픽타워,서울특별시 중구 세종대로9길 41,100737,4513.0,,1,,126.97298024232501,37.5613448991997,스타벅스,스타벅스
20880708,스타벅스잠실점,잠실점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171071000,잠실6동,1171010200,신천동,1171010200200110004,1,대지,11,4.0,서울특별시 송파구 신천동 11-4,117104169551,서울특별시 송파구 올림픽로35가길,9,,1171010200100110004000195,잠실푸르지오월드마크,서울특별시 송파구 올림픽로35가길 9,138240,5510.0,,1,,127.103446561974,37.5174361339672,스타벅스잠실점,스타벅스
23453575,스타벅스,사가정역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11260,중랑구,1126057000,면목7동,1126010100,면목동,1126010100206170002,1,대지,617,2.0,서울특별시 중랑구 면목동 617-2,112603005027,서울특별시 중랑구 면목로,310,,1126010100106170002020697,,서울특별시 중랑구 면목로 310,131200,2249.0,,1,,127.08796056733401,37.5796252940301,스타벅스,스타벅스
19985562,스타벅스,무교동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114010100,무교동,1114010100200450000,1,대지,45,,서울특별시 중구 무교동 45,111403005002,서울특별시 중구 무교로,19,,1114010100100450000019022,더익스체인지서울몰,서울특별시 중구 무교로 19,100772,4520.0,,1,,126.978972751429,37.5676230751955,스타벅스,스타벅스
23208222,스타벅스,쌍문역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11320,도봉구,1132051100,창1동,1132010700,창동,1132010700206590005,1,대지,659,5.0,서울특별시 도봉구 창동 659-5,113203005039,서울특별시 도봉구 도봉로,480,,1132010700106590005018052,,서울특별시 도봉구 도봉로 480,132040,1454.0,,2,,127.034868675382,37.6483488366145,스타벅스,스타벅스
20014791,스타벅스,망원역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1144012000204750013,1,대지,475,13.0,서울특별시 마포구 서교동 475-13,114403113018,서울특별시 마포구 월드컵로,74,,1144012000104750013021266,원천빌딩,서울특별시 마포구 월드컵로 74,121896,4004.0,,2,,126.91070635656601,37.5557679688127,스타벅스,스타벅스
25885467,스타벅스,제일은행본점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111012700,공평동,1111012700201000000,1,대지,100,,서울특별시 종로구 공평동 100,111103100013,서울특별시 종로구 종로,47,,1111012700101000000015852,SC제일은행본점,서울특별시 종로구 종로 47,110702,3160.0,,22,,126.982423077525,37.5711128646326,스타벅스,스타벅스
25727479,스타벅스,경복궁역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111053000,사직동,1111010600,통의동,1111010600200350042,1,대지,35,42.0,서울특별시 종로구 통의동 35-42,111104100298,서울특별시 종로구 자하문로4길,6,,1111010600100350042000001,우진빌딩,서울특별시 종로구 자하문로4길 6,110040,3044.0,,1,,126.972615705273,37.5771730114202,스타벅스,스타벅스
25729943,스타벅스,삼성서울병원점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168072000,일원본동,1168011400,일원동,1168011400200500000,1,대지,50,,서울특별시 강남구 일원동 50,116803122009,서울특별시 강남구 일원로,81,,1168011400100500000002609,삼성의료원,서울특별시 강남구 일원로 81,135710,6351.0,,23,,127.08957883163201,37.490334340869495,스타벅스,스타벅스
25744200,스타벅스코엑스사거리점,코엑스사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168058000,삼성1동,1168010500,삼성동,1168010500200910031,1,대지,91,31.0,서울특별시 강남구 삼성동 91-31,116802122002,서울특별시 강남구 영동대로,616,,1168010500100910031000001,,서울특별시 강남구 영동대로 616,135090,6081.0,,2,,127.06019337998899,37.5152437173541,스타벅스코엑스사거리점,스타벅스
25846799,스타벅스,포스코사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168058000,삼성1동,1168010500,삼성동,1168010500201570000,1,대지,157,,서울특별시 강남구 삼성동 157,116803122005,서울특별시 강남구 삼성로,518,,1168010500101570000016862,동양금융센터,서울특별시 강남구 삼성로 518,135974,6168.0,,,,127.056219039363,37.508364008586895,스타벅스,스타벅스
25233075,스타벅스오목교역점,오목교역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11470,양천구,1147051000,목1동,1147010200,목동,1147010200204040013,1,대지,404,13.0,서울특별시 양천구 목동 404-13,114703114014,서울특별시 양천구 오목로,354,,1147010200104040013000001,목동센트럴푸르지오,서울특별시 양천구 오목로 354,158050,8007.0,,1,,126.876766269365,37.5239406644723,스타벅스오목교역점,스타벅스
20387844,스타벅스,영등포본동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156053500,영등포동,1156010400,영등포동3가,1156010400200020021,1,대지,2,21.0,서울특별시 영등포구 영등포동3가 2-21,115603118022,서울특별시 영등포구 영등포로,254,,1156010400100020021000001,우성타워,서울특별시 영등포구 영등포로 254,150033,7303.0,,1,,126.909582972668,37.518670766386,스타벅스,스타벅스
20088322,스타벅스한성대입구역점,한성대입구역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129052500,성북동,1129010200,성북동1가,1129010200200350001,1,대지,35,1.0,서울특별시 성북구 성북동1가 35-1,112903107008,서울특별시 성북구 성북로,11,,1129010200100350001000001,,서울특별시 성북구 성북로 11,136023,2880.0,,1,,127.004904251791,37.58904601155471,스타벅스한성대입구역점,스타벅스
25274618,스타벅스송파사거리점,송파사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171058000,송파1동,1171010400,송파동,1171010400200960007,1,대지,96,7.0,서울특별시 송파구 송파동 96-7,117102005011,서울특별시 송파구 송파대로,386,,1171010400100960007013243,,서울특별시 송파구 송파대로 386,138170,5668.0,,1,,127.110334770409,37.502269334236004,스타벅스송파사거리점,스타벅스
25222901,스타벅스,서교점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1144012000203950166,1,대지,395,166.0,서울특별시 마포구 서교동 395-166,114403113014,서울특별시 마포구 양화로,78,,1144012000103950166010786,,서울특별시 마포구 양화로 78,121740,4043.0,,1,,126.91690425281,37.5513738575528,스타벅스,스타벅스
19973242,스타벅스가산디지털단지점,가산디지털단지점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154551000,가산동,1154510100,가산동,1154510100203710028,1,대지,371,28.0,서울특별시 금천구 가산동 371-28,115453117001,서울특별시 금천구 가산디지털1로,168,,1154510100103710028015795,우림라이온스밸리,서울특별시 금천구 가산디지털1로 168,153786,8507.0,,1,,126.882626013373,37.4799532337125,스타벅스가산디지털단지점,스타벅스
8732315,스타벅스,오류동역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153077000,오류1동,1153010800,오류동,1153010800200550050,1,대지,55,50.0,서울특별시 구로구 오류동 55-50,115303000028,서울특별시 구로구 경인로,216,,1153010800100550050005778,,서울특별시 구로구 경인로 216,152100,8271.0,,,,126.844849844365,37.4962051540044,스타벅스,스타벅스
20670881,스타벅스,숭례문점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114054000,회현동,1114011800,남대문로5가,1114011800200060001,1,대지,6,1.0,서울특별시 중구 남대문로5가 6-1,111402005001,서울특별시 중구 세종대로,17,,1114011800100060003023309,WISETOWER,서울특별시 중구 세종대로 17,100998,4512.0,,1,8,126.973244053454,37.5586170363758,스타벅스,스타벅스
23217077,스타벅스금천독산점,금천독산점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154561000,독산1동,1154510200,독산동,1154510200202910001,1,대지,291,1.0,서울특별시 금천구 독산동 291-1,115453117005,서울특별시 금천구 두산로,70,,1154510200102910001013680,현대지식산업센터,서울특별시 금천구 두산로 70,153010,8584.0,,1,,126.895609328207,37.4689563671665,스타벅스금천독산점,스타벅스
19986237,스타벅스,태평로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114011400,태평로2가,1114011400200690007,1,대지,69,7.0,서울특별시 중구 태평로2가 69-7,111402005001,서울특별시 중구 세종대로,72,,1114011400100690007022617,대영빌딩,서울특별시 중구 세종대로 72,100864,4526.0,,1,,126.976779068076,37.562486166009705,스타벅스,스타벅스
22800473,스타벅스노원케이티점,노원케이티점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135069500,상계6.7동,1135010500,상계동,1135010500207230000,1,대지,723,,서울특별시 노원구 상계동 723,113503005047,서울특별시 노원구 노해로,502,,1135010500107230000000001,,서울특별시 노원구 노해로 502,139722,1752.0,,1,,127.063825860056,37.6543668305308,스타벅스노원케이티점,스타벅스
11633662,스타벅스,이태원입구점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117065000,이태원1동,1117013000,이태원동,1117065000200560013,1,대지,56,13.0,서울특별시 용산구 이태원동 56-13,111703102009,서울특별시 용산구 이태원로,140,1.0,1117013000100560013009296,빅토리타운,서울특별시 용산구 이태원로 140-1,140200,4390.0,,,,126.989422726707,37.533959861770896,스타벅스,스타벅스
25736044,스타벅스연신내역점,연신내역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138057000,대조동,1138010600,대조동,1138010600201980010,1,대지,198,10.0,서울특별시 은평구 대조동 198-10,113803111006,서울특별시 은평구 연서로,216,,1138010600101980010000001,대조동아트캐슬주상복합,서울특별시 은평구 연서로 216,122842,3385.0,,1,,126.92010980759501,37.617800446052705,스타벅스연신내역점,스타벅스
25773762,스타벅스,명동5점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012500,충무로2가,1114012500200660026,1,대지,66,26.0,서울특별시 중구 충무로2가 66-26,111404103160,서울특별시 중구 명동8가길,3,1.0,1114012500100660010019887,글로리아진스커피,서울특별시 중구 명동8가길 3-1,100861,4536.0,,4,,126.98523376625099,37.5616941389797,스타벅스,스타벅스
25808541,스타벅스강남에비뉴점,강남에비뉴점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800213030016,1,대지,1303,16.0,서울특별시 서초구 서초동 1303-16,116504163435,서울특별시 서초구 서초대로77길,62,,1165010800113030016000001,강남역IPARK,서울특별시 서초구 서초대로77길 62,137070,6611.0,,1,,127.02388692547399,37.502721958552,스타벅스강남에비뉴점,스타벅스
25782510,스타벅스,써머셋팰리스,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111012400,수송동,1111012400200850000,1,대지,85,,서울특별시 종로구 수송동 85,111104100234,서울특별시 종로구 율곡로2길,7,,1111012400100850000031906,서머셋팰리스서울,서울특별시 종로구 율곡로2길 7,110885,3143.0,,18,,126.981226721716,37.57500405238,스타벅스,스타벅스
23179962,스타벅스,타임스퀘어B2점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156053500,영등포동,1156010500,영등포동4가,1156010500204420000,1,대지,442,,서울특별시 영등포구 영등포동4가 442,115603118024,서울특별시 영등포구 영중로,15,,1156010500104420000000001,타임스퀘어,서울특별시 영등포구 영중로 15,150034,7305.0,,2,,126.903914224263,37.517212666105706,스타벅스,스타벅스
20014581,스타벅스,코엑스2점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168058000,삼성1동,1168010500,삼성동,1168010500201590000,1,대지,159,,서울특별시 강남구 삼성동 159,116802122002,서울특별시 강남구 영동대로,513,,1168010500101590009016086,코엑스,서울특별시 강남구 영동대로 513,135798,6164.0,N,-1,6,127.05913910242799,37.5118203253706,스타벅스,스타벅스
23416567,스타벅스종로수송점,종로수송점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111012200,청진동,1111012200200190000,1,대지,19,,서울특별시 종로구 청진동 19,111104100360,서울특별시 종로구 종로5길,30,,1111012200100190000017596,,서울특별시 종로구 종로5길 30,110130,3158.0,,1,,126.98068354236601,37.5716655130709,스타벅스종로수송점,스타벅스
